NaN,NaN
1,-1.2873552871788423
2,-0.47172667200481877
3,2.616396046458869
4,6.0572024707280026
5,7.606626430685079
6,6.759530071343971
7,5.214125267161601
8,5.310645456367559
9,7.879745810395266
10,11.478802700028677
11,13.718255207103784
12,13.458556412643828
13,11.85786757887666
14,11.307250025876769
15,13.232334380833029
16,16.782602354043735
17,19.613349332102302
18,20.041394986303935
19,18.59259150447305
20,17.518357514569104
21,18.72573418108964
22,22.024060353202177
23,25.300265547540636
24,26.461617205688313
25,25.35976935725553
26,23.92715122092341
27,24.40030069264239
28,27.263601718418347
29,30.803943928205804
30,32.685748409714506
31,32.09828818929507
32,30.501066872653233
33,30.281957760609732
34,32.56180414856764
35,36.16392116975247
36,38.69593443516437
37,38.749318013824784
38,37.19438667796804
39,36.3801325151113
40,37.974572435723296
41,41.43118111819352
42,44.49136386909022
43,45.26099816825852
44,43.95188117865721
45,42.68700441148715
46,43.548685121470136
47,46.66409342595572
48,50.08833268550508
49,51.592568504840685
50,50.71320879706799
51,49.17812821040187
52,49.31806814510004
53,51.9237638588308
54,55.51894611743526
55,57.71761632064866
56,57.41772261158746
57,55.81438127159555
58,55.30109232273779
59,57.26916664570446
60,60.82856117246347
61,63.62618037836519
62,64.00930145564928
63,62.545080040977844
64,61.499109938660496
65,62.75244662529327
66,66.07217351950797
67,69.32554441273228
68,70.44082049768808
69,69.31201747348989
70,67.89634702310741
71,68.41476541818722
72,71.31003656536559
73,74.83965691241744
74,76.67790517820522
75,76.05409977294359
76,74.46115989766778
77,74.2830225157515
78,76.60286170286965
79,80.20722339713608
80,82.70166946747153
81,82.71221308880077
82,81.14855589256179
83,80.36771248206583
84,82.0069820761427
85,85.4786231581409
86,88.51022031582815
87,89.23393249161708
88,87.90377743692079
89,86.66208896296644
90,87.5698651146316
91,90.71189607276324
92,94.11880845293703
93,95.57769811286633
94,94.66666401549023
95,93.14270209675104
96,93.32633130489081
97,95.96811918105907
98,99.5586135233994
99,101.71612578024086
100,101.37644452078467
101,99.7712665167182
102,99.29578041058623
103,101.30654132381369
104,104.87426033414204
105,107.63818842511829
106,107.97657824467007
107,106.49771114152978
108,105.48064609844326
109,106.77986341385223
110,110.12026406788101
111,113.35009449252615
112,114.41925887875878
113,113.26416780884453
114,111.86620207375087
115,112.43004031153735
116,115.35668763492006
117,118.87479337997028
118,120.66922273752847
119,120.00958101995433
120,118.42173516855559
121,118.28493872464566
122,120.64435709614993
123,124.2501473015864
124,126.706557843294
125,126.6745715858081
126,125.10299193501277
127,124.35611736240206
128,126.04001629390943
129,129.5259152058685
130,132.5282901029343
131,133.2061667391695
132,131.85570384967144
133,130.63790617532968
134,131.59180667003602
135,134.7597890063587
136,138.14862022244543
137,139.5620199148857
138,138.61991031294022
139,137.10785802814038
140,137.3354323462085
141,140.0127978768892
142,143.5977924868421
143,145.71378405298995
144,145.33473507607522
145,143.72853682566307
146,143.29131595408347
147,145.34444670258304
148,148.91968551775255
149,151.64936970924745
150,151.94323560825464
151,150.4504996507227
152,149.4629717801656
153,150.80797595481917
154,154.1683169275752
155,157.37390809335187
156,158.3969391059389
157,157.21623535857674
158,155.83672581975958
159,156.44612058580543
160,159.40354030744342
161,162.90934231970311
162,164.65970380861103
163,163.9647458817345
164,162.38280504034486
165,162.2877057867855
166,164.68627732446993
167,168.29267943149418
168,170.71059803069932
169,170.63640530104277
170,169.0577090842772
171,168.34535078982995
172,170.073664736671
173,173.5730424408665
174,176.54556756764995
175,177.17770961222237
176,175.80767548233996
177,174.61446362704424
178,175.61450291157942
179,178.807757217925
180,182.17775865153735
181,183.54553882417483
182,182.57296234121972
183,181.0736069240984
184,181.3453684169442
185,184.0577859447907
186,187.63647072975388
187,189.7105918727528
188,189.29260734847765
189,187.68620558917635
190,187.28770035231298
191,189.38287090312235
192,192.96482248782812
193,195.65972072673156
194,195.9092839954086
195,194.4034603638212
196,193.44609252265315
197,194.83677543821
198,198.2163170396554
199,201.39697775243877
200,202.3738681738592
201,201.16823514388747
202,199.80792749848172
203,200.4630012017116
204,203.4505799001184
205,206.94329290457577
206,208.64935137452053
207,207.919608408841
208,206.34438171306448
209,206.2913228350216
210,208.72860925075508
211,212.33480645802553
212,214.71378876356266
213,214.59772619515837
214,213.01272153121735
215,212.33541613840714
216,214.10791685958736
217,217.6199900942745
218,220.56204729551646
219,221.14857002874706
220,219.75970738618597
221,218.59176866459933
222,219.63794672665225
223,222.8557856750543
224,226.206214608733
225,227.52826000562254
226,226.52583481301107
227,225.03995951832874
228,225.35613640330513
229,228.10306928628114
230,231.67463613104235
231,233.7065502399034
232,233.2500745400932
233,231.64428607313542
234,231.2849347383418
235,233.4218018839518
236,237.00965709922295
237,239.66923823374083
238,239.87473404598018
239,238.35660802212436
240,237.43001361557327
241,238.86625283876467
242,242.26424936171662
243,245.4192962401547
244,246.35005331255076
245,245.1201822072138
246,243.7798161348131
247,244.48067686916278
248,247.49779167155032
249,250.97663449506211
250,252.63816867953082
251,251.8741827465771
252,250.30647722792068
253,250.29578873583355
254,252.7713396089119
255,256.3765151792989
256,258.71612904196354
257,258.5585463895177
258,256.96804337415426
259,256.32631652148154
